0.075,0.989602,1728.57,2.81811,4.31676
0.075,1.14668,100,0.23345,34.5
0.075,1.14668,280.952,3.50345,42.3927
0.075,1.14668,461.905,3.0333,18.5228
0.075,1.14668,642.857,3.49008,9.5505
0.075,1.14668,823.81,3.96676,3.30683
0.075,1.14668,1004.76,2.04523,3.86567
0.075,1.14668,1185.71,1.26642,4.13607
0.075,1.14668,1366.67,3.16675,5.25143
0.075,1.14668,1547.62,1.80572,7.80957
0.075,1.14668,1728.57,0.809892,3.272
0.075,1.30376,100,0.966044,46.5033
0.075,1.30376,280.952,1.44293,23.6537
0.075,1.30376,461.905,0.880019,13.3919
0.075,1.30376,642.857,3.10462,7.14967
0.075,1.30376,823.81,2.18682,3.69033
0.075,1.30376,1004.76,1.62786,4.89857
0.075,1.30376,1185.71,1.11361,14.4467
0.075,1.30376,1366.67,3.75075,9.78567
0.075,1.30376,1547.62,2.74992,5.10667
0.075,1.30376,1728.57,2.96707,5.15474
0.075,1.46084,100,0.207075,26.3133
0.075,1.46084,280.952,0.717979,38.2773
0.075,1.46084,461.905,1.92828,14.7065
0.075,1.46084,642.857,0.984477,2.71886
0.075,1.46084,823.81,2.73569,4.439
0.075,1.46084,1004.76,2.12909,4.51358
0.075,1.46084,1185.71,1.57149,5.58019
0.075,1.46084,1366.67,1.51396,3.62583
0.075,1.46084,1547.62,1.46801,2.53867
0.075,1.46084,1728.57,3.10283,4.14983
0.075,1.61792,100,0.682636,31.4508
0.075,1.61792,280.952,1.11974,46.7976
0.075,1.61792,461.905,1.41461,16.2595
0.075,1.61792,642.857,2.78971,5.4431
0.075,1.61792,823.81,1.24499,2.6499
0.075,1.61792,1004.76,2.37625,13.816
0.075,1.61792,1185.71,0.862568,3.87643
0.075,1.61792,1366.67,0.7595,2.76467
0.075,1.61792,1547.62,1.68522,3.82067
0.075,1.61792,1728.57,2.79399,4.84444
0.075,1.775,100,0.325984,18.64
0.075,1.775,280.952,0.376597,20.3073
0.075,1.775,461.905,0.877679,8.40117
0.075,1.775,642.857,1.11997,5.341
0.075,1.775,823.81,0.962149,9.88667
0.075,1.775,1004.76,8.49775,12.3852
0.075,1.775,1185.71,1.64804,4.26554
0.075,1.775,1366.67,3.96488,14.8473
0.075,1.775,1547.62,1.25714,2.9615
0.075,1.775,1728.57,1.47172,3.59
0.075,1.93208,100,1.15919,35.4511
0.075,1.93208,280.952,1.52723,29.0307
0.075,1.93208,461.905,4.34209,20.6264
0.075,1.93208,642.857,1.08437,26.009
0.075,1.93208,823.81,1.49478,16.7407
0.075,1.93208,1004.76,0.742934,3.794
0.075,1.93208,1185.71,1.31997,4.08278
0.075,1.93208,1366.67,3.76227,3.77033
0.075,1.93208,1547.62,0.938476,3.68983
0.075,1.93208,1728.57,1.15234,6.46267
0.075,2.08916,100,0.779566,41.0767
0.075,2.08916,280.952,0.830247,23.3836
0.075,2.08916,461.905,0.70691,4.84467
0.075,2.08916,642.857,0.707745,3.01667
0.075,2.08916,823.81,1.15764,4.34667
0.075,2.08916,1004.76,0.951962,2.61967
0.075,2.08916,1185.71,1.60216,6.26
0.075,2.08916,1366.67,0.837015,3.63481
0.075,2.08916,1547.62,3.08227,2.749
0.075,2.08916,1728.57,1.70266,4.993
0.075,2.24624,100,0.302787,18.6233
0.075,2.24624,280.952,0.539309,29.6089
0.075,2.24624,461.905,1.09439,9.54257
0.075,2.24624,642.857,2.41234,4.70167
0.075,2.24624,823.81,1.59242,3.90333
0.075,2.24624,1004.76,1.88511,3.25667
0.075,2.24624,1185.71,2.0808,2.43952
0.075,2.24624,1366.67,2.00754,8.57607
0.075,2.24624,1547.62,0.880354,2.95667
0.075,2.24624,1728.57,0.987895,9.46733
0.075,2.40332,100,0.495092,22.8433
0.075,2.40332,280.952,0.839684,26.9718
0.075,2.40332,461.905,0.399273,27.007
0.075,2.40332,642.857,1.11657,2.711
0.075,2.40332,823.81,0.446734,9.72333
0.075,2.40332,1004.76,0.79788,3.02
0.075,2.40332,1185.71,0.995295,3.95333
0.075,2.40332,1366.67,1.52511,2.71
0.075,2.40332,1547.62,1.05464,4.861
0.075,2.40332,1728.57,1.14858,12.1009
0.075,2.5604,100,0.0272226,0.22
0.075,2.5604,280.952,0.402431,2.37667
0.075,2.5604,461.905,1.3179,7.4111
0.075,2.5604,642.857,0.84612,1.69
0.075,2.5604,823.81,0.549946,3.02
0.075,2.5604,1004.76,1.295,4.245
0.075,2.5604,1185.71,0.708562,2.44
0.075,2.5604,1366.67,1.28958,3.66667
0.075,2.5604,1547.62,1.18941,1.61933
0.075,2.5604,1728.57,2.7263,2.40333
0.075,2.71748,100,0.87392,53.1
0.075,2.71748,280.952,1.24145,22.0767
0.075,2.71748,461.905,0.420658,0.466
0.075,2.71748,642.857,0.623937,6.28667
0.075,2.71748,823.81,0.456661,1.9
0.075,2.71748,1004.76,0.622401,1.81
0.075,2.71748,1185.71,0.728947,1.17
0.075,2.71748,1366.67,0.607687,4.455
0.075,2.71748,1547.62,0.392086,1.95333
0.075,2.71748,1728.57,0.692446,2.38333
0.075,2.87456,100,0.827974,30.2
0.075,2.87456,280.952,0.132107,0.628333
0.075,2.87456,461.905,0.312886,0.36
0.075,2.87456,642.857,0.282742,1.38667
0.075,2.87456,823.81,0.527731,0.9
0.075,2.87456,1004.76,0.657802,2.02
0.075,2.87456,1185.71,0.310675,0.963333
0.075,2.87456,1366.67,0.370539,0.713333
0.075,2.87456,1547.62,0.866138,1.2
0.075,2.87456,1728.57,0.403911,1.46
0.075,3.03164,100,0,0
0.075,3.03164,280.952,0.0170141,0.03
0.075,3.03164,461.905,0.0246952,0.12
0.075,3.03164,642.857,0.0405595,0.14
0.075,3.03164,823.81,0.172549,0
0.075,3.03164,1004.76,0.172971,0.87
0.075,3.03164,1185.71,0.050123,0.28
0.075,3.03164,1366.67,0.736078,0.07
0.075,3.03164,1547.62,0.0920793,0.646667
0.075,3.03164,1728.57,0.209981,0.816667
0.325,0.0471239,100,0.865849,60.4267
0.325,0.0471239,280.952,1.64577,19.0658
0.325,0.0471239,461.905,1.41945,26.545
0.325,0.0471239,642.857,4.49006,27.3033
0.325,0.0471239,823.81,4.11283,2.19833
0.325,0.0471239,1004.76,2.62817,2.33933
0.325,0.0471239,1185.71,3.48006,4.31767
0.325,0.0471239,1366.67,4.01539,3.77436
0.325,0.0471239,1547.62,3.27217,4.02803
0.325,0.0471239,1728.57,4.12058,2.26333
0.325,0.204204,100,2.56774,58.1387
0.325,0.204204,280.952,2.94271,54.9938
0.325,0.204204,461.905,3.4501,23.5953
0.325,0.204204,642.857,6.26116,9.7816
0.325,0.204204,823.81,4.37566,7.826
0.325,0.204204,1004.76,4.65125,6.64652
0.325,0.204204,1185.71,10.2709,16.5255
0.325,0.204204,1366.67,6.42682,21.2665
0.325,0.204204,1547.62,5.07605,6.77093
0.325,0.204204,1728.57,6.05761,7.13262
0.325,0.361283,100,1.7636,83.9351
0.325,0.361283,280.952,5.83252,95.5815
0.325,0.361283,461.905,6.00525,44.3548
0.325,0.361283,642.857,10.3049,15.7077
0.325,0.361283,823.81,7.83687,15.7833
0.325,0.361283,1004.76,9.09526,12.0665
0.325,0.361283,1185.71,7.75237,16.4168
0.325,0.361283,1366.67,7.40597,6.80337
0.325,0.361283,1547.62,6.64433,14.5904
0.325,0.361283,1728.57,6.06988,10.9815
0.325,0.518363,100,2.03491,128.193
0.325,0.518363,280.952,5.93981,61.0368
0.325,0.518363,461.905,8.16963,45.3533
0.325,0.518363,642.857,10.2041,15.9589
0.325,0.518363,823.81,9.32179,10.1379
0.325,0.518363,1004.76,7.35196,21.8357
0.325,0.518363,1185.71,6.11947,8.61241
0.325,0.518363,1366.67,11.7158,16.9282
0.325,0.518363,1547.62,6.15539,25.865
0.325,0.518363,1728.57,8.40495,12.0171
0.325,0.675442,100,1.71092,117.694
0.325,0.675442,280.952,6.33335,93.5566
0.325,0.675442,461.905,5.40556,35.5369
0.325,0.675442,642.857,6.69605,11.1739
0.325,0.675442,823.81,7.75341,23.6154
0.325,0.675442,1004.76,7.96661,8.58384
0.325,0.675442,1185.71,7.78319,24.1862
0.325,0.675442,1366.67,9.54187,12.9003
0.325,0.675442,1547.62,7.8057,14.646
0.325,0.675442,1728.57,6.40446,9.36203
0.325,0.832522,100,3.11891,100.218
0.325,0.832522,280.952,6.15292,82.2478
0.325,0.832522,461.905,5.90045,34.57
0.325,0.832522,642.857,5.18695,21.5567
0.325,0.832522,823.81,8.48628,16.6643
0.325,0.832522,1004.76,6.63035,11.3531
0.325,0.832522,1185.71,7.49167,10.5194
0.325,0.832522,1366.67,6.34546,17.1764
0.325,0.832522,1547.62,6.36063,12.8933
0.325,0.832522,1728.57,7.8986,13.4364
0.325,0.989602,100,1.89905,69.8037
0.325,0.989602,280.952,5.45561,90.8444
0.325,0.989602,461.905,4.61306,29.7781
0.325,0.989602,642.857,8.12805,31.3173
0.325,0.989602,823.81,6.60312,14.7167
0.325,0.989602,1004.76,6.28623,13.0958
0.325,0.989602,1185.71,6.49723,17.1399
0.325,0.989602,1366.67,7.50441,16.9773
0.325,0.989602,1547.62,5.13367,14.4927
0.325,0.989602,1728.57,6.31103,17.1429
0.325,1.14668,100,2.02429,105.093
0.325,1.14668,280.952,3.35241,93.7613
0.325,1.14668,461.905,6.65845,35.7572
0.325,1.14668,642.857,4.64915,17.5348
0.325,1.14668,823.81,5.40047,18.0188
0.325,1.14668,1004.76,5.15348,21.2338
0.325,1.14668,1185.71,6.50353,13.4674
0.325,1.14668,1366.67,5.27396,15.2481
0.325,1.14668,1547.62,5.86925,19.807
0.325,1.14668,1728.57,7.52066,14.448
0.325,1.30376,100,1.85581,129.996
0.325,1.30376,280.952,2.87556,89.8039
0.325,1.30376,461.905,4.62102,26.9202
0.325,1.30376,642.857,4.32886,12.531
0.325,1.30376,823.81,6.50698,14.9819
0.325,1.30376,1004.76,3.26726,17.7215
0.325,1.30376,1185.71,4.29237,17.1574
0.325,1.30376,1366.67,7.00932,12.3986
0.325,1.30376,1547.62,5.03309,20.739
0.325,1.30376,1728.57,6.32027,10.1341
0.325,1.46084,100,1.386,76.5867
0.325,1.46084,280.952,5.11003,95.3913
0.325,1.46084,461.905,3.29384,36.7209
0.325,1.46084,642.857,3.30677,14.8459
0.325,1.46084,823.81,3.5827,14.3863
0.325,1.46084,1004.76,4.65324,18.57
0.325,1.46084,1185.71,5.56819,16.2498
0.325,1.46084,1366.67,4.7955,22.1879
0.325,1.46084,1547.62,4.78167,20.5184
0.325,1.46084,1728.57,3.95619,18.2475
0.325,1.61792,100,1.52623,93.3553
0.325,1.61792,280.952,1.89359,85.3303
0.325,1.61792,461.905,2.72348,20.9172
0.325,1.61792,642.857,3.09062,22.6297
0.325,1.61792,823.81,3.28232,11.7246
0.325,1.61792,1004.76,3.04907,9.83799
0.325,1.61792,1185.71,4.03901,16.5143
0.325,1.61792,1366.67,2.97816,13.2519
0.325,1.61792,1547.62,2.69952,24.1323
0.325,1.61792,1728.57,3.67875,16.7638
0.325,1.775,100,0.85651,53.2366
0.325,1.775,280.952,2.12259,73.8228
0.325,1.775,461.905,2.45687,49.0902
0.325,1.775,642.857,1.63716,14.5936
0.325,1.775,823.81,2.16613,10.9727
0.325,1.775,1004.76,2.2674,24.2722
0.325,1.775,1185.71,2.70087,16.2514
0.325,1.775,1366.67,2.27031,14.8365
0.325,1.775,1547.62,3.04943,26.4992
0.325,1.775,1728.57,6.02757,16.0049
0.325,1.93208,100,0.626324,60.5405
0.325,1.93208,280.952,2.05301,68.3828
0.325,1.93208,461.905,2.03612,35.2129
0.325,1.93208,642.857,2.6712,13.6178
0.325,1.93208,823.81,2.25254,16.6458
0.325,1.93208,1004.76,2.57058,16.2895
0.325,1.93208,1185.71,2.18134,29.2261
0.325,1.93208,1366.67,2.33669,24.4443
0.325,1.93208,1547.62,2.29263,23.1462
0.325,1.93208,1728.57,3.35768,9.41255
0.325,2.08916,100,0.560242,88.6056
0.325,2.08916,280.952,2.09693,69.4552
0.325,2.08916,461.905,1.92647,30.4315
0.325,2.08916,642.857,2.33658,16.37
0.325,2.08916,823.81,1.84406,12.8952
0.325,2.08916,1004.76,1.84803,18.8474
0.325,2.08916,1185.71,2.11997,20.577
0.325,2.08916,1366.67,1.3476,17.4508
0.325,2.08916,1547.62,1.92515,26.3605
0.325,2.08916,1728.57,1.92666,10.0395
0.325,2.24624,100,0.929578,86.236
0.325,2.24624,280.952,1.15456,43.6375
0.325,2.24624,461.905,2.20267,28.2467
0.325,2.24624,642.857,2.05592,9.18861
0.325,2.24624,823.81,2.0432,26.3081
0.325,2.24624,1004.76,1.76686,10.316
0.325,2.24624,1185.71,2.07847,15.4255
0.325,2.24624,1366.67,1.95021,10.3707
0.325,2.24624,1547.62,2.37914,30.688
0.325,2.24624,1728.57,1.45418,21.7487
0.325,2.40332,100,0.196882,71.4324
0.325,2.40332,280.952,1.3468,54.7144
0.325,2.40332,461.905,1.24755,21.7173
0.325,2.40332,642.857,1.14436,19.6114
0.325,2.40332,823.81,2.06273,9.10333
0.325,2.40332,1004.76,1.34711,8.17201
0.325,2.40332,1185.71,1.99087,16.8691
0.325,2.40332,1366.67,1.69461,19.8337
0.325,2.40332,1547.62,2.85156,13.3258
0.325,2.40332,1728.57,2.04078,11.5851
0.325,2.5604,100,0.538852,50.4149
0.325,2.5604,280.952,0.74073,50.5322
0.325,2.5604,461.905,0.929212,25.2652
0.325,2.5604,642.857,1.58862,24.45
0.325,2.5604,823.81,1.72374,32.9087
0.325,2.5604,1004.76,1.23567,14.5248
0.325,2.5604,1185.71,1.79584,16.3149
0.325,2.5604,1366.67,1.20907,9.16313
0.325,2.5604,1547.62,1.26084,37.86
0.325,2.5604,1728.57,1.29273,21.432
0.325,2.71748,100,0.743095,53.6787
0.325,2.71748,280.952,1.02297,25.3002
0.325,2.71748,461.905,1.09877,19.9606
0.325,2.71748,642.857,1.36876,17.2145
0.325,2.71748,823.81,1.88765,9.57773
0.325,2.71748,1004.76,1.06986,28.1732
0.325,2.71748,1185.71,1.62383,16.1372
0.325,2.71748,1366.67,1.22147,13.2225
0.325,2.71748,1547.62,1.58534,11.0911
0.325,2.71748,1728.57,1.61356,9.01276
0.325,2.87456,100,0.597953,37.799
0.325,2.87456,280.952,0.502606,38.3787
0.325,2.87456,461.905,1.77132,3.38933
0.325,2.87456,642.857,1.18964,4.33133
0.325,2.87456,823.81,1.05482,6.26933
0.325,2.87456,1004.76,0.745355,6.41667
0.325,2.87456,1185.71,1.86029,13.555
0.325,2.87456,1366.67,0.979938,5.41333
0.325,2.87456,1547.62,1.1373,5.25933
0.325,2.87456,1728.57,1.16425,16.5933
0.325,3.03164,100,0.296355,26.6233
0.325,3.03164,280.952,0.343748,6.24
0.325,3.03164,461.905,0.266227,0.843333
0.325,3.03164,642.857,0.668027,1.83
0.325,3.03164,823.81,0.368462,2.16
0.325,3.03164,1004.76,0.399331,7.354
0.325,3.03164,1185.71,1.26433,2.83
0.325,3.03164,1366.67,0.445439,2.69333
0.325,3.03164,1547.62,0.323379,3.03667
0.325,3.03164,1728.57,0.546249,4.279
0.575,0.0471239,100,1.98763,28.0947
0.575,0.0471239,280.952,6.8636,69.4539
0.575,0.0471239,461.905,7.78936,8.14012
0.575,0.0471239,642.857,4.93617,11.4428
0.575,0.0471239,823.81,7.68174,4.7811
0.575,0.0471239,1004.76,9.43565,7.6924
0.575,0.0471239,1185.71,9.98383,6.12058
0.575,0.0471239,1366.67,8.86148,5.52263
0.575,0.0471239,1547.62,5.75604,9.45256
0.575,0.0471239,1728.57,9.61868,7.08181
0.575,0.204204,100,4.01627,101.216
0.575,0.204204,280.952,10.7475,113.778
0.575,0.204204,461.905,15.2725,29.2456
0.575,0.204204,642.857,13.2084,14.4388
0.575,0.204204,823.81,17.9346,8.79039
0.575,0.204204,1004.76,14.6999,14.5514
0.575,0.204204,1185.71,15.5245,22.1406
0.575,0.204204,1366.67,15.1194,7.82481
0.575,0.204204,1547.62,13.5641,16.5086
0.575,0.204204,1728.57,15.2066,18.4715
0.575,0.361283,100,3.78607,142.806
0.575,0.361283,280.952,10.2441,115.975
0.575,0.361283,461.905,13.8511,45.0333
0.575,0.361283,642.857,14.24,16.2741
0.575,0.361283,823.81,13.6788,28.5668
0.575,0.361283,1004.76,15.2473,10.1283
0.575,0.361283,1185.71,15.5002,17.4813
0.575,0.361283,1366.67,15.3345,19.288
0.575,0.361283,1547.62,13.7561,13.3857
0.575,0.361283,1728.57,15.8364,9.46959
0.575,0.518363,100,2.27005,127.107
0.575,0.518363,280.952,8.5309,110.836
0.575,0.518363,461.905,13.1114,51.7987
0.575,0.518363,642.857,12.1134,21.2104
0.575,0.518363,823.81,12.4987,19.4105
0.575,0.518363,1004.76,14.8374,19.8117
0.575,0.518363,1185.71,14.2931,11.5789
0.575,0.518363,1366.67,12.9472,22.0499
0.575,0.518363,1547.62,12.6832,13.7427
0.575,0.518363,1728.57,14.1447,17.6038
0.575,0.675442,100,4.59143,108.892
0.575,0.675442,280.952,8.30988,124.665
0.575,0.675442,461.905,8.30757,55.0842
0.575,0.675442,642.857,10.5822,17.5332
0.575,0.675442,823.81,10.0042,14.9572
0.575,0.675442,1004.76,11.8817,12.0284
0.575,0.675442,1185.71,12.687,18.2267
0.575,0.675442,1366.67,10.4371,18.4938
0.575,0.675442,1547.62,12.516,12.1493
0.575,0.675442,1728.57,10.3227,19.7708
0.575,0.832522,100,1.86013,115.15
0.575,0.832522,280.952,6.46515,100.148
0.575,0.832522,461.905,5.7592,50.1977
0.575,0.832522,642.857,9.15979,20.8606
0.575,0.832522,823.81,9.45816,17.4475
0.575,0.832522,1004.76,7.8828,16.2741
0.575,0.832522,1185.71,10.5663,18.296
0.575,0.832522,1366.67,9.14901,13.1985
0.575,0.832522,1547.62,7.83389,12.4676
0.575,0.832522,1728.57,7.79459,14.4393
0.575,0.989602,100,2.06545,120.811
0.575,0.989602,280.952,4.46606,99.6575
0.575,0.989602,461.905,5.30756,35.6942
0.575,0.989602,642.857,4.95202,17.829
0.575,0.989602,823.81,6.25445,14.2938
0.575,0.989602,1004.76,5.5025,20.3365
0.575,0.989602,1185.71,5.23124,14.7573
0.575,0.989602,1366.67,6.56891,18.8553
0.575,0.989602,1547.62,6.72298,20.2967
0.575,0.989602,1728.57,6.79121,17.1102
0.575,1.14668,100,1.57387,113.85
0.575,1.14668,280.952,2.8097,100.936
0.575,1.14668,461.905,3.05443,45.3386
0.575,1.14668,642.857,4.20837,23.221
0.575,1.14668,823.81,4.14709,15.1378
0.575,1.14668,1004.76,4.5781,15.7225
0.575,1.14668,1185.71,4.90057,15.7538
0.575,1.14668,1366.67,4.26678,16.2562
0.575,1.14668,1547.62,4.3357,17.7751
0.575,1.14668,1728.57,4.04322,12.17
0.575,1.30376,100,0.982807,122.398
0.575,1.30376,280.952,1.84543,85.246
0.575,1.30376,461.905,2.30496,40.2681
0.575,1.30376,642.857,3.17916,15.0004
0.575,1.30376,823.81,2.84809,14.7147
0.575,1.30376,1004.76,3.01797,13.8252
0.575,1.30376,1185.71,3.29837,19.0154
0.575,1.30376,1366.67,4.27912,19.9875
0.575,1.30376,1547.62,3.20127,17.4571
0.575,1.30376,1728.57,2.99364,17.4477
0.575,1.46084,100,0.94065,89.5511
0.575,1.46084,280.952,1.63961,85.6835
0.575,1.46084,461.905,2.13589,32.169
0.575,1.46084,642.857,2.783,23.3511
0.575,1.46084,823.81,2.45866,17.0684
0.575,1.46084,1004.76,2.31224,22.9156
0.575,1.46084,1185.71,2.77836,19.1539
0.575,1.46084,1366.67,2.32243,16.2614
0.575,1.46084,1547.62,2.56024,16.2561
0.575,1.46084,1728.57,2.24435,21.259
0.575,1.61792,100,1.2063,81.2417
0.575,1.61792,280.952,1.3784,100.124
0.575,1.61792,461.905,1.77007,31.365
0.575,1.61792,642.857,1.80371,16.4658
0.575,1.61792,823.81,1.93268,18.6052
0.575,1.61792,1004.76,2.64083,25.1173
0.575,1.61792,1185.71,2.21715,11.0879
0.575,1.61792,1366.67,2.23906,20.7633
0.575,1.61792,1547.62,1.99415,14.7135
0.575,1.61792,1728.57,2.42314,18.4154
0.575,1.775,100,1.00993,72.7048
0.575,1.775,280.952,1.19234,97.9509
0.575,1.775,461.905,1.358,35.3884
0.575,1.775,642.857,1.59521,18.2073
0.575,1.775,823.81,1.67101,13.9067
0.575,1.775,1004.76,1.71039,17.0595
0.575,1.775,1185.71,1.73758,14.8142
0.575,1.775,1366.67,2.12337,18.3532
0.575,1.775,1547.62,2.21091,17.108
0.575,1.775,1728.57,1.98348,21.0726
0.575,1.93208,100,0.549121,76.6943
0.575,1.93208,280.952,0.969278,55.5976
0.575,1.93208,461.905,1.35016,42.7217
0.575,1.93208,642.857,1.62347,11.0789
0.575,1.93208,823.81,1.6041,18.6428
0.575,1.93208,1004.76,1.42908,14.4866
0.575,1.93208,1185.71,1.63985,16.1349
0.575,1.93208,1366.67,1.67183,19.5846
0.575,1.93208,1547.62,1.87812,22.5368
0.575,1.93208,1728.57,1.89551,23.8583
0.575,2.08916,100,0.513759,69.6888
0.575,2.08916,280.952,1.03926,77.1279
0.575,2.08916,461.905,1.31323,33.4688
0.575,2.08916,642.857,1.40031,11.1585
0.575,2.08916,823.81,1.61599,18.7455
0.575,2.08916,1004.76,1.40783,19.8197
0.575,2.08916,1185.71,1.31175,27.3684
0.575,2.08916,1366.67,1.35253,11.3729
0.575,2.08916,1547.62,1.74221,11.9847
0.575,2.08916,1728.57,1.86345,16.2847
0.575,2.24624,100,0.894338,93.5454
0.575,2.24624,280.952,0.949843,59.0826
0.575,2.24624,461.905,0.973491,25.3433
0.575,2.24624,642.857,1.27132,18.4034
0.575,2.24624,823.81,1.41719,20.0668
0.575,2.24624,1004.76,1.13492,18.8592
0.575,2.24624,1185.71,1.38615,29.5921
0.575,2.24624,1366.67,1.44627,23.8228
0.575,2.24624,1547.62,1.35171,25.4557
0.575,2.24624,1728.57,1.29964,15.4689
0.575,2.40332,100,0.567679,65.8069
0.575,2.40332,280.952,1.02307,56.6869
0.575,2.40332,461.905,1.06959,24.8884
0.575,2.40332,642.857,1.49922,28.2689
0.575,2.40332,823.81,1.58733,27.0518
0.575,2.40332,1004.76,1.34689,27.8373
0.575,2.40332,1185.71,1.25672,15.1308
0.575,2.40332,1366.67,1.8205,15.3588
0.575,2.40332,1547.62,1.25479,28.4654
0.575,2.40332,1728.57,1.30862,23.9592
0.575,2.5604,100,0.332019,48.8887
0.575,2.5604,280.952,0.838686,53.5302
0.575,2.5604,461.905,0.745683,26.9981
0.575,2.5604,642.857,0.99229,19.2267
0.575,2.5604,823.81,1.22834,23.119
0.575,2.5604,1004.76,1.5967,14.042
0.575,2.5604,1185.71,1.27987,14.8511
0.575,2.5604,1366.67,1.44311,34.3848
0.575,2.5604,1547.62,1.76589,12.1665
0.575,2.5604,1728.57,1.44638,13.0434
0.575,2.71748,100,0.394083,46.636
0.575,2.71748,280.952,0.676241,56.9877
0.575,2.71748,461.905,1.00517,18.7459
0.575,2.71748,642.857,1.18542,21.682
0.575,2.71748,823.81,1.23152,14.6729
0.575,2.71748,1004.76,1.43258,17.4684
0.575,2.71748,1185.71,1.28368,11.7011
0.575,2.71748,1366.67,1.26924,15.2755
0.575,2.71748,1547.62,1.99178,10.7292
0.575,2.71748,1728.57,1.30156,12.3728
0.575,2.87456,100,0.683737,45.0828
0.575,2.87456,280.952,0.700758,68.8218
0.575,2.87456,461.905,1.63428,19.7678
0.575,2.87456,642.857,1.33639,7.66805
0.575,2.87456,823.81,1.27583,10.6155
0.575,2.87456,1004.76,0.901559,10.1663
0.575,2.87456,1185.71,1.29085,28.2428
0.575,2.87456,1366.67,1.25672,12.4387
0.575,2.87456,1547.62,1.69523,9.00303
0.575,2.87456,1728.57,1.46473,27.1376
0.575,3.03164,100,0.021253,0.35
0.575,3.03164,280.952,0.479459,1.7041
0.575,3.03164,461.905,0.461175,20.6517
0.575,3.03164,642.857,1.49171,23.926
0.575,3.03164,823.81,0.499363,11.055
0.575,3.03164,1004.76,0.603941,33.6358
0.575,3.03164,1185.71,0.606029,8.82333
0.575,3.03164,1366.67,0.592626,12.2153
0.575,3.03164,1547.62,0.976181,7.25667
0.575,3.03164,1728.57,1.0477,31.04
0.825,0.0471239,100,1.53282,116.374
0.825,0.0471239,280.952,9.8899,57.4799
0.825,0.0471239,461.905,16.9244,21.9396
0.825,0.0471239,642.857,11.2867,6.18023
0.825,0.0471239,823.81,13.7898,7.84839
0.825,0.0471239,1004.76,15.6765,10.7012
